"station"	"year"	"lon"	"lat"	"non_NIS_Di"	"overall_Di"	"ratio_NISvsNAT"	"ratio_sp"	"non_NIS_Di_nw"	"overall_Di_nw"	"nbsp"	"sing.sp"	"FRic"	"FEve"	"FDiv"	"FDis"	"RaoQ"	"richness"	"Shannon"	"Simpson"	"Eveness"	"mean_NIS_Di"	"NIS_Di"	"NIS_relab"	"NIS_Di_nw"	"species"	"month"	"depth"	"bot_sal"	"bot_sal_var"	"bot_T"	"bot_T_var"	"bot_oxy"	"bot_oxy_var"
"4252"	"591"	2017	19.92218	59.46216	0.19367101650265	0.193379063938547	1.95431159248055	20	0.202128658143868	0.205252635056115	5	5	1.37865460886063	0.911127911043795	0.922484891013052	1.99152976659709	4	5	0.475668541254995	0.238727386301017	0.295549481952738	0.192211253682131	0.192211253682131	1.95431159248055	0.217748542705103	"Marenzelleria"	5	40	7.17475875123994	0.420908575520045	3.59039017701861	2.15558335179587	357.896341402713	18.0070300098747
"4253"	"591"	2019	19.92218	59.46216	0.208472181942065	0.204329353018348	1.07825715717895	14.2857142857143	0.26077681941394	0.261015558743841	7	7	0.250708170135766	0.914205070928924	0.848632155514437	2.39086310001895	6	7	0.146639597624828	0.0491940777455031	0.0753578461451664	0.179472379476049	0.179472379476049	1.07825715717895	0.262447994723247	"Marenzelleria"	5	40	7.84899001504954	0.509864327380165	4.65255326398288	0.996684121666544	383.347070188793	23.6087626372427
"4254"	"592"	2007	19.91208	59.434	0.213525004227101	0.208451180996677	25.1552493228119	16.6666666666667	0.255987261665878	0.253751515411638	6	6	0.68157483927471	0.833500742745131	0.797364891357334	2.11529369101016	5	6	0.729569903802848	0.433594008598858	0.407180716124341	0.183082064844559	0.183082064844559	25.1552493228119	0.242572784140435	"Marenzelleria"	5	38	7.20458681988715	0.319928803032424	3.54881294016243	1.35658382798083	391.803525339438	24.8392539891936
"4255"	"593"	2007	19.9517	59.40849	0.171573900351943	0.17511707475194	0.270282878678062	33.3333333333333	0.194302093237649	0.201995488826872	3	3	2.49421463326487	0.976996098916171	0.912037532491907	1.40670967587026	2	3	0.193431258502851	0.085996448640912	0.176068719145091	0.182203423551934	0.182203423551934	0.270282878678062	0.217382280005319	"Marenzelleria"	5	42	7.39221555546212	0.329813856895796	3.51396069907373	1.19173891028049	383.741631231688	26.7460294609645
"4256"	"593"	2012	19.9517	59.40849	0.190864807189236	0.200882362295574	15.187122361117	16.6666666666667	0.194418628129585	0.206513854297807	6	6	0.0888632604892205	0.77980511769306	0.841914021471407	2.18935236505083	5	6	1.39445493940683	0.724645144909606	0.778260119929829	0.250970137827262	0.250970137827262	15.187122361117	0.266989985138913	"Marenzelleria"	5	42	6.90783904795003	0.313113495606819	3.79619689330882	1.53769661611319	391.790959392571	13.7173566360148
"4257"	"593"	2017	19.9517	59.40849	0.219092604110411	0.224238739384086	15.5204568011292	20	0.241107891857421	0.246184358863155	5	5	0.955623815999589	0.94813658468468	0.848009724058369	1.96909489065073	4	5	1.33406537104767	0.715474568502838	0.828901420018148	0.244823280478788	0.244823280478788	15.5204568011292	0.266490226886089	"Marenzelleria"	5	42	7.27456728457311	0.401119774583982	3.50593794814385	1.91408059190108	353.974926034573	19.1513850398112
"4258"	"593"	2019	19.9517	59.40849	0.212376645518493	0.208087641552949	7.52015825622488	16.6666666666667	0.256034184506546	0.255899972272617	6	6	0.549356454687122	0.843783411526784	0.820357065534667	2.14346997449315	5	6	0.725465292585906	0.338985139373221	0.404889888986304	0.186642621725228	0.186642621725228	7.52015825622488	0.255228911102975	"Marenzelleria"	5	42	7.93899521821992	0.494536074226479	4.6533016837442	0.881258177965489	373.406775884375	24.719463643743
"4259"	"594"	2007	19.97394	59.34212	0.246757571902963	0.249858650132749	71.585127238284	25	0.259506469577287	0.25696033471092	4	4	1.50173278522569	0.821075449598257	NA	1.69407347517439	3	4	0.730778187117823	0.427955161182414	0.527145033272355	0.259161884822109	0.259161884822109	71.585127238284	0.249321930111818	"Marenzelleria"	5	65	8.06232138477663	0.380624923247087	3.62199362091553	0.781817915575445	347.074546022792	31.9182413470974
"4260"	"594"	2008	19.97394	59.34212	0.214812688705968	0.210257050847118	41.6908214874017	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	1.14256632700918	0.659157145450159	0.637678408643449	0.187478861552873	0.187478861552873	41.6908214874017	0.236546070069218	"Marenzelleria"	5	65	7.79521924455483	0.457888884861668	3.63897597653524	0.96580412422123	359.017207633698	24.9645733152894
"4261"	"594"	2009	19.97394	59.34212	0.172123395938429	0.192683029270279	5.13668721854362	25	0.212053579885907	0.230854691196189	4	4	0.219659834362072	0.538184658795718	0.803347185779729	1.68225894342497	3	4	0.577631034140295	0.273004910863782	0.416672714208884	0.254361929265828	0.254361929265828	5.13668721854362	0.287258025127035	"Marenzelleria"	5	65	7.91231939674549	0.389439794424775	3.73573706499721	0.967475078205749	329.400573915342	18.3206973272807
"4262"	"594"	2012	19.97394	59.34212	0.185504740357049	0.198893988019189	14.8926356530434	20	0.201116922053057	0.212929804273217	5	5	0.176208561072855	0.699115163611043	0.827873305780815	1.95283107695396	4	5	0.651292055868902	0.351371004537467	0.404670506912499	0.252450978667747	0.252450978667747	14.8926356530434	0.26018133315386	"Marenzelleria"	5	65	7.35925071015983	0.340692372768299	3.80154022516906	1.12011959904479	341.786892218546	14.8277102181592
"4263"	"594"	2017	19.97394	59.34212	0.263322980187612	0.270118031860836	86.7981360661727	25	0.236809922084782	0.243989825534249	4	4	2.34996377859455	0.923373483440213	0.881347460695582	1.71308493052274	3	4	0.518079578277788	0.239329391799994	0.373715419183605	0.29050318688051	0.29050318688051	86.7981360661727	0.265529535882648	"Marenzelleria"	5	65	7.91114549737441	0.381334180222398	4.10494246545859	0.970725333463832	317.301736669428	28.9825522531455
"4264"	"596"	2008	17.29018	58.54897	0.213540069444651	0.209758427856883	3.95088668120648	12.5	0.250006633894682	0.252129243254608	8	8	0.0843053052578484	0.926879411604724	0.86166511715159	2.58151497090948	7	8	0.513621436753743	0.218415560453002	0.24699969989963	0.183286936742503	0.183286936742503	3.95088668120648	0.266987508774087	"Marenzelleria"	5	27	6.43427135021242	0.514429920843756	6.78906896300697	3.8222177908541	440.108949708503	35.489530322633
"4265"	"596"	2009	17.29018	58.54897	0.235739446346405	0.231744566259676	3.82206074957314	11.1111111111111	0.256282105457733	0.261334867936228	9	9	0.0554481317212933	0.935734334725814	NA	2.78914154872107	8	9	0.559106702558477	0.245634689168182	0.254460426269354	0.199785525565841	0.199785525565841	3.82206074957314	0.30175696776419	"Marenzelleria"	5	27	6.54697042019422	0.519566833835582	3.9710819529824	3.12139965089618	431.838581077151	36.9621344708702
"4266"	"596"	2012	17.29018	58.54897	0.231605211595677	0.228454328374408	2.25277018461345	12.5	0.250006633894682	0.252129243254608	8	8	0.0843053052578484	0.926879411604724	0.86166511715159	2.58151497090948	7	8	0.599442110498419	0.285330501284145	0.288270720038694	0.206398145825523	0.206398145825523	2.25277018461345	0.266987508774087	"Marenzelleria"	5	27	6.82922426646858	0.508546197433886	5.12882290176464	3.55492051371465	423.507343171841	31.0437215440902
"4267"	"596"	2016	17.29018	58.54897	0.215063609194249	0.211175365012652	0.66020759047387	12.5	0.267607384830953	0.267894080321646	8	8	0.14829257221707	0.92395514959464	0.860836676580476	2.58534883902453	7	8	0.249603378931571	0.0887655690413247	0.120033852324569	0.183957655741472	0.183957655741472	0.66020759047387	0.269900948756496	"Marenzelleria"	5	27	6.68409065401783	0.482274307441972	7.48366784010878	3.86166167170187	426.453336433331	35.4459516062234
"4268"	"596"	2018	17.29018	58.54897	0.234052786172173	0.225871650504622	0.385066516525373	16.6666666666667	0.250660619378142	0.258749302329169	6	6	0.529133907482109	0.932329466534399	0.857804814614436	2.19834954278295	5	6	0.155550311001662	0.0598594231870274	0.0868142815333787	0.184965972166862	0.184965972166862	0.385066516525373	0.299192717084306	"Marenzelleria"	5	27	6.61622416379053	0.464182843387034	7.50354749471078	3.95899899865732	421.23775903623	33.0300114188811
"4269"	"597"	2009	17.40707	58.45739	0.243498042355722	0.232476006792437	10.1029402774174	25	0.27322225495452	0.272837157898826	4	4	2.0267367250001	0.834714627329435	0.832243596244206	1.68660905041691	3	4	0.639702372939722	0.32448799846118	0.461447720542519	0.199409900102584	0.199409900102584	10.1029402774174	0.271681866731741	"Marenzelleria"	5	30	7.27632107095882	0.599073759105938	3.19674381674112	1.62629873552306	377.44574641082	55.1488705251616
"4270"	"597"	2012	17.40707	58.45739	0.262301112668638	0.258014450770554	34.9081117573267	11.1111111111111	0.283556399561177	0.282970666217575	9	9	0.0486598633276546	0.904725576338682	0.856711546295592	2.76836221737573	8	9	1.52982853181815	0.74163083333758	0.69625496983691	0.223721155585883	0.223721155585883	34.9081117573267	0.278284799468758	"Marenzelleria"	5	30	7.38323514265849	0.443713929026815	3.18185573351684	1.40309683824601	412.287288163811	50.2423432677953
"4271"	"598"	2008	19.91297	59.43528	0.191293400027305	0.188947292001737	45.1755408191688	20	0.198890241231824	0.199497869785845	5	5	1.89512958320287	0.932044586941777	0.932059243761096	1.99409845127071	4	5	0.746210348930096	0.506162112107353	0.463646558320186	0.179562859899468	0.179562859899468	45.1755408191688	0.201928384001929	"Marenzelleria"	5	40	6.92214508690303	0.408369144402706	3.54045209658275	1.18047742535167	403.135670397401	23.2878532115655
"4272"	"598"	2009	19.91297	59.43528	0.211352287504405	0.201419525866887	43.2962991975813	33.3333333333333	0.217484003406989	0.227250990636381	3	3	2.45616950940424	0.97369036394621	0.89793858328822	1.40385097850139	2	3	0.737915097066703	0.503112379241357	0.671679267270264	0.181554002591849	0.181554002591849	43.2962991975813	0.246784965095164	"Marenzelleria"	5	40	7.24418201223055	0.379471830737909	2.83548714941091	1.67318164969381	386.611336924681	22.1642680178576
"4273"	"598"	2012	19.91297	59.43528	0.196082882460675	0.194734104976284	46.4797522008869	33.3333333333333	0.194302093237649	0.201995488826872	3	3	2.49421463326487	0.976996098916171	0.912037532491907	1.40670967587026	2	3	0.934864981526405	0.578447593973616	0.850950777785107	0.192036550007503	0.192036550007503	46.4797522008869	0.217382280005319	"Marenzelleria"	7	40	7.11537378961635	0.306442587602563	4.73832923629695	1.64366575099866	386.827173254477	13.499649028058
"4274"	"598"	2017	19.91297	59.43528	0.22905838389378	0.225784728003139	29.229233127215	16.6666666666667	0.231711182466383	0.236322814249011	6	6	0.712608934940404	0.940386478927984	0.88014272510151	2.21021726803591	5	6	1.11807143513443	0.624893606393013	0.624007549191929	0.209416448549935	0.209416448549935	29.229233127215	0.259380973162156	"Marenzelleria"	5	40	7.1379391036689	0.415386638336494	3.52831553893221	2.20312990710701	360.773626769878	17.7356459808998
"4275"	"598"	2019	19.91297	59.43528	0.232565361275788	0.222700348774124	14.0130869232143	20	0.241107891857421	0.246184358863155	5	5	0.955623815999589	0.94813658468468	0.860293014672409	1.96909489065073	4	5	0.592348808814602	0.311295352308105	0.368047008361284	0.183240298767471	0.183240298767471	14.0130869232143	0.266490226886089	"Marenzelleria"	5	40	7.78650161282553	0.465833503480881	4.63006564559202	1.02331283596926	384.641725589636	23.3707127090957
"4276"	"599"	2019	19.82687	59.51095	0.177112149448206	0.180485066546423	0.0703518475214558	14.2857142857143	0.204596404767597	0.210533940834731	7	7	0.0347453910865944	0.79415002527837	0.870304034673019	2.41123634965537	6	7	0.992487318547422	0.536449801829696	0.510037587824519	0.200722569135726	0.200722569135726	0.0703518475214558	0.246159157237536	"Marenzelleria"	5	56	7.52983266012301	0.37954050602431	4.82333997248815	1.24048872239126	385.095164222143	24.3417148017795
"4279"	"601"	2017	19.03665	57.8932	0.264340798502382	0.26012595819746	5.05536689426823	25	0.284441978386138	0.285034916043402	12	12	0.00245346275111862	0.850063368495369	0.869807421181223	3.2744823559936	11	12	1.53143250124117	0.720071501102077	0.616293775611982	0.247481437282695	0.214372344546081	0.575216124835973	0.28874132660248	"Marenzelleria"	5	7	8.17091941833496	0.577273527481885	4.49857091903687	0.351620906770212	175.467269897461	36.562537315123
"4283"	"601"	2019	19.03665	57.8932	0.265859962230008	0.262447669734144	11.6470363626683	25	0.284441978386138	0.285034916043402	12	12	0.00245346275111862	0.850063368495369	0.869807421181223	3.2744823559936	11	12	1.49133543597523	0.743869269952371	0.600157529500136	0.252210792246554	0.205000399759543	0.894665103285964	0.28874132660248	"Marenzelleria"	5	7	8.6933069229126	0.563033145578866	5.16575336456299	0.269304129534459	255.780838012695	37.2175360205776
"4285"	"602"	2014	19.06775	57.86348	0.270663926150267	0.246943347649845	11.7202324296317	33.3333333333333	0.282467075688438	0.270046879888109	6	6	0.286069639968091	0.747308050344969	0.784640582426976	2.14019780789667	5	6	0.973891586844337	0.492525015870674	0.543539243726681	0.199502190649	0.222646251611606	0.068465702787883	0.275352670825223	"Marenzelleria"	5	12	7.17972660064697	0.296386231251966	7.2784857749939	5.52834741979867	397.445953369141	39.0884509023668
"4293"	"603"	2019	19.06593	57.8758	0.231053145222643	0.21972846331491	2.11323412912315	28.5714285714286	0.253726317443989	0.245117165627436	7	7	0.146558774920561	0.844196902397089	0.815915994836778	2.36315551430095	6	7	1.18434861445087	0.643551484380605	0.608634789754214	0.191416758545576	0.195903598363834	0.357685162325164	0.231490420884362	"Marenzelleria"	5	9.5	6.48780298233032	0.289253975835022	8.08903121948242	5.90200650576883	399.061218261719	39.8646200059484
"4298"	"604"	2017	19.04365	57.87212	0.29316776832209	0.284310954399303	7.82870108231524	37.5	0.2906651640966	0.289618209918851	8	8	0.0150354576900453	0.819056970339468	0.872037433018178	2.60878684820216	7	8	1.34366082544948	0.671468654446786	0.646164269837579	0.269549597861325	0.28668013190584	3.31702677882597	0.279014508360656	"Marenzelleria"	5	9.5	7.27213764190674	0.299882980716839	7.9351863861084	5.51171730540766	398.219085693359	42.8031484017034
"4308"	"607"	2016	18.14412	57.36605	0.220231618843165	0.209165147723851	18.0646035665397	25	0.256966222004128	0.250527066809689	8	8	0.0673139946679736	0.866655424604663	0.862921523185535	2.59357962040181	7	8	1.16720216517903	0.577928443779799	0.561305591806216	0.17596573436591	0.197707872872129	0.512985095583209	0.237452162620397	"Marenzelleria"	5	12	7.25686335839561	0.256446807532	6.68540103526994	5.42016581981457	400.24730026795	43.7882636748384
"4311"	"607"	2018	18.14412	57.36605	0.229558298289323	0.21825514806556	43.1714254480518	25	0.256966222004128	0.250527066809689	8	8	0.0673139946679736	0.866655424604663	0.862921523185535	2.59357962040181	7	8	1.37768734066134	0.692726976586982	0.662527564755874	0.184345697394272	0.200520694145787	0.518103103282042	0.237452162620397	"Marenzelleria"	5	12	7.24843402162747	0.195386807588158	7.395164130547	5.77993366856533	398.280817718486	40.2224217407772
"4316"	"609"	2016	18.11095	57.34728	0.220259041639192	0.210854318599163	9.94854564167558	20	0.252263926582193	0.252108078964805	10	10	0.00449616551251706	0.907295826275985	0.914057410024718	2.97923177559069	9	10	0.968357687901361	0.463344845274802	0.420552400364153	0.173235426439046	0.197642142570474	0.328351179389884	0.257579308784356	"Marenzelleria"	5	18	7.25077666791323	0.251644136805986	6.72762650767004	5.05853790918636	398.786100038095	41.7495636134284
"4318"	"609"	2018	18.11095	57.34728	0.230648214862976	0.220900176899019	52.3858985040511	22.2222222222222	0.25592531657044	0.249245589373907	9	9	0.0230006027145566	0.865455053201536	0.864496943388674	2.76266425686386	8	9	1.29046034795442	0.637459482218771	0.587313814557313	0.186782044025171	0.197757530103744	1.29363288555091	0.225521269509179	"Marenzelleria"	5	18	7.26980212152231	0.180113293998836	7.45405236157774	5.436803484525	395.263539927205	38.1713164341776
"4320"	"61"	2004	17.18667	60.68133	0.329071391947582	0.319624100478877	62.5249694339687	33.3333333333333	0.335182112461389	0.335215919083638	3	3	2.26082317289912	0.806278659002295	0.864958359942678	1.39372113474926	2	3	0.900249569353568	0.531142821386507	0.819442471779535	0.300729517541467	0.300729517541467	62.5249694339687	0.335283532328138	"Marenzelleria"	5	5.09999990463257	4.83353185653687	0.133385544154316	3.3195698261261	3.61046044184303	428.994476318359	50.0489811699278
"4321"	"61"	2005	17.18667	60.68133	0.339995125121346	0.352391742582141	6.1113667411255	33.3333333333333	0.335182112461389	0.335215919083638	3	3	2.26082317289912	0.806278659002295	0.864958359942678	1.39372113474926	2	3	0.802920269722435	0.484429955001366	0.730849525355161	0.377184977503729	0.377184977503729	6.1113667411255	0.335283532328138	"Marenzelleria"	5	5.09999990463257	4.94626903533936	0.144544505875325	3.37896728515625	3.87388365862906	401.838989257812	57.3311601465326
"4322"	"61"	2007	17.18667	60.68133	0.295223978940865	0.286134661179142	26.7313668339924	20	0.313079040178611	0.311542199180634	5	5	1.33375998971847	0.839236933679659	0.851473141447821	1.965945183613	4	5	1.46088283632998	0.738019049149267	0.907697541510346	0.249777390132251	0.249777390132251	26.7313668339924	0.305394835188725	"Marenzelleria"	5	5.09999990463257	5.00815296173096	0.116321005711257	6.34045267105103	5.16696497232034	400.251159667969	67.1135616392214
"4327"	"610"	2016	18.10995	57.32318	0.212630916506654	0.202909885444639	4.66713420057869	25	0.246621007820962	0.245721247721809	8	8	0.0473986587229549	0.861371818648136	NA	2.61270689206326	7	8	0.829102049801391	0.399537075016659	0.398713805213114	0.17374679225859	0.19927934829671	0.0299837030228327	0.263503846656569	"Marenzelleria"	5	17	7.22005516230396	0.258885083375916	7.05291539985761	5.2977934363817	397.727341847837	42.0090520778842
"4328"	"610"	2018	18.10995	57.32318	0.229766687040032	0.21850452177832	43.4674915415751	20	0.274757643193803	0.26771519377166	10	10	0.00285226506797874	0.871906202087037	0.847737506734464	2.9329757648178	9	10	1.1104847395698	0.599054444752924	0.482277394632933	0.173455860731473	0.191531842663657	0.478158151736465	0.245480060085321	"Marenzelleria"	5	17	7.26404098277116	0.180644807247908	7.79136771190949	5.74253560281984	392.136883267228	39.7472094803122
"4332"	"611"	2011	18.80984	57.7132	0.325464506725271	0.31423461423995	1.44707055984376	28.5714285714286	0.297497302202526	0.286478672259361	7	7	0.131453303751281	0.840343400283527	0.833562116331633	2.3888213898789	6	7	1.42092813278016	0.73283330645158	0.730212612062269	0.286159883026648	0.281554385697273	1.29266151419222	0.263263128187971	"Marenzelleria"	5	7.5	6.68977832794189	0.270338281924303	5.66600608825684	5.31985009088634	430.463623046875	41.2932740761276
"4339"	"612"	2016	18.13132	57.40001	0.226439678293571	0.225257621975494	3.46003340001446	12.5	0.255801732907088	0.254888939338167	8	8	0.12261689449219	0.898967402458446	0.899893516532477	2.60722163821591	7	8	1.15532302004626	0.586717983112302	0.555592930548535	0.216983227748949	0.216983227748949	3.46003340001446	0.248499384355719	"Marenzelleria"	5	10	7.26219663988045	0.248965341530588	6.03470790608305	5.3602543025956	399.863080368255	44.2494988472513
"4340"	"612"	2018	18.13132	57.40001	0.255895770533477	0.245255368890525	32.1268516007956	20	0.281529028206107	0.277563780829051	10	10	0.00373745008920058	0.883422685774181	0.879607470609125	2.9652462853646	9	10	1.75189395392593	0.792076981844746	0.760837877069702	0.202693762318714	0.217712892602496	4.01429693579054	0.272230971051904	"Marenzelleria"	5	10	7.2397551909492	0.201918409226963	6.58809978009239	5.69136837404364	400.394136290515	39.8688585705132
"4344"	"613"	2011	18.91088	57.68526	0.256081658272214	0.24196585489743	51.4807610365097	25	0.262366289019715	0.258486429243386	8	8	0.115346592316122	0.923274538813984	0.853019741484849	2.60306536465372	7	8	1.26223456253199	0.643601589694124	0.607006514601182	0.199618444773079	0.201437839746438	2.32611838291246	0.238427368364412	"Marenzelleria"	5	22	6.71859890238543	0.234522244546791	4.9359148753158	4.40159342730657	431.607788291347	35.5774491937235
"4346"	"613"	2016	18.91088	57.68526	0.2464965435054	0.232606131064075	49.2087631705169	22.2222222222222	0.261296318158719	0.256976396543405	9	9	0.0489842399165047	0.938489708779669	0.894341339529922	2.78322490257749	8	9	1.12951559572522	0.607782746108069	0.51406470115794	0.183989687519437	0.188939598918884	0.109161675153831	0.231175985823044	"Marenzelleria"	5	22	7.01466251974709	0.261763218452516	6.91868565435401	4.757393138459	397.773810594219	35.8805194827083
"4348"	"613"	2018	18.91088	57.68526	0.238490743257756	0.238427058163954	18.6540810977122	30	0.262361637539632	0.266084344794857	10	10	0.00248113573062007	0.850950749593266	0.855297520208707	2.93435724895186	9	10	1.45075592107078	0.690057827115691	0.630055291109509	0.238278459611747	0.219438466145509	0.9863696660548	0.244560677898645	"Marenzelleria"	5	22	7.05430049251793	0.206038915728994	5.63962996492445	5.2489769761094	415.829078121206	34.3966757648263
"4351"	"614"	2011	18.96358	57.70945	0.246800330476879	0.228283831728277	49.8369142661032	28.5714285714286	0.27209959963259	0.263263768476712	7	7	0.290175162102196	0.916661306793488	0.88478342332013	2.41004792514887	6	7	1.22109408330878	0.627297586960263	0.627518225289895	0.181992584856772	0.192586596986236	2.52271239823482	0.235529712629097	"Marenzelleria"	5	20	6.73250202877935	0.230472603246448	4.84818061751574	4.30018617692595	431.036593276955	35.3857292242148
"4353"	"614"	2016	18.96358	57.70945	0.220977142163212	0.210044395533622	21.6106071191093	25	0.256966222004128	0.250527066809689	8	8	0.0673139946679736	0.866655424604663	0.862921523185535	2.59357962040181	7	8	1.33460363703128	0.677439221296212	0.641808682899134	0.177246155644849	0.207431590779165	0.633347664633026	0.237452162620397	"Marenzelleria"	5	20	6.99389688204388	0.248163035228353	6.24825216408926	4.68138768383106	397.751295594814	35.6930511233623
"4355"	"614"	2018	18.96358	57.70945	0.229758358537802	0.218612008400047	31.7934462474895	25	0.256966222004128	0.250527066809689	8	8	0.0673139946679736	0.866655424604663	0.862921523185535	2.59357962040181	7	8	1.55755275101253	0.754489893454101	0.749024543269581	0.185172957986784	0.213557950446252	0.807405039541185	0.237452162620397	"Marenzelleria"	5	20	7.132678734069	0.208380775281588	5.18797155794332	5.01394887794203	414.465630908367	33.683286410754
"4357"	"615"	2016	18.11882	57.31104	0.229137078503791	0.218723121045993	25.4349136285933	25	0.256966222004128	0.250527066809689	8	8	0.0673139946679736	0.866655424604663	0.862921523185535	2.59357962040181	7	8	1.48803664352111	0.715263529729066	0.715594362089656	0.187481248672598	0.207721424007462	1.87734517178277	0.237452162620397	"Marenzelleria"	5	11	7.21840168891133	0.264151739231136	7.37967755372207	5.58072837378707	397.750107456866	43.2596444481062
"4360"	"615"	2018	18.11882	57.31104	0.226041629699409	0.211746548955363	34.560273765723	25	0.276915137328839	0.268808851513602	8	8	0.0240249343592477	0.845418945128226	0.833333156073921	2.58721023725621	7	8	1.34868813584261	0.704163973374846	0.648581895095303	0.168861306723227	0.203578252895419	0.672649184043071	0.262338794967259	"Marenzelleria"	5	11	7.24983628150004	0.186331021994834	8.08327626461167	6.04521764324516	392.8039818168	41.4700201500548
"4363"	"617"	2011	18.82416	57.70354	0.298546979727411	0.293557801745702	6.38641505848019	16.6666666666667	0.289873952054909	0.287381116857013	12	12	0.00455041703572889	0.902064318799787	0.860263952297007	3.26431700861813	11	12	1.2341089903753	0.630268052955603	0.49664199276081	0.268611911837159	0.299209785825527	0.346235950102489	0.273139008064149	"Marenzelleria"	5	8	6.68977832794189	0.270338281924303	5.66600608825684	5.31985009088634	430.463623046875	41.2932740761276
"4365"	"617"	2016	18.82417	57.70353	0.256650328649446	0.252549156041489	4.11190933721702	23.0769230769231	0.284059647231783	0.284077724857859	13	13	0.00991203047090315	0.855428097618056	0.856292613198489	3.40634998653278	12	13	1.46897071428189	0.690126267394406	0.572709441614743	0.238878580681632	0.234988106304543	0.0431884652410689	0.276513300863161	"Marenzelleria"	5	8	6.97424221038818	0.277665284358335	8.94898796081543	5.5177359990243	393.398040771484	37.964695841923
"4369"	"618"	2007	18.92152	59.47882	0.185541200197917	0.189164305924923	11.1333017944005	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	1.16532094002024	0.622851688688638	0.650377999967984	0.207279834559952	0.207279834559952	11.1333017944005	0.236546070069218	"Marenzelleria"	5	40.5	5.54942414072924	0.221456084462222	7.63669253769202	5.35952728971948	419.925253558106	43.4665290117269
"4370"	"618"	2008	18.92152	59.47882	0.214637407590889	0.210171711491102	2.05542498855754	14.2857142857143	0.248484226526868	0.25161394313579	7	7	0.0225172105142462	0.756509564881052	0.830189349729168	2.37531190893021	6	7	0.747080197606182	0.346522451080731	0.383923275167083	0.183377534892382	0.183377534892382	2.05542498855754	0.270392242789324	"Marenzelleria"	5	40.5	5.49717380281792	0.317893523013321	8.84477896748207	5.03867751611625	417.041818450457	38.9058904871667
"4371"	"618"	2009	18.92152	59.47882	0.207865253725739	0.206716495340902	7.61408042473725	14.2857142857143	0.247665233341308	0.250091169888754	7	7	0.019681741233776	0.761510994987082	NA	2.37622414188024	6	7	1.00522904624895	0.544384263714469	0.516585540569263	0.199823945031878	0.199823945031878	7.61408042473725	0.264646789173425	"Marenzelleria"	5	40.5	5.3800351795287	0.259324594462408	7.31867211262968	5.50499070929029	419.466230287695	43.7544993977234
"4372"	"618"	2010	18.92152	59.47882	0.249749010183413	0.241322964742872	9.83364233405626	12.5	0.294233393210282	0.295205763590561	8	8	0.0323172272411981	0.839112714997674	0.906095102726556	2.6216869272964	7	8	0.463820894575935	0.216866097886529	0.223050701488461	0.182340646659081	0.182340646659081	9.83364233405626	0.302012356252513	"Marenzelleria"	6	40.5	4.56902742000941	0.332222852542006	10.8962674940437	5.62856757695192	372.678940475729	46.7741767138236
"4373"	"618"	2011	18.92152	59.47882	0.196223471590025	0.200837274258778	28.403366404446	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	1.23900836981785	0.680684152369033	0.69150373758128	0.223906287602545	0.223906287602545	28.403366404446	0.236546070069218	"Marenzelleria"	6	40.5	5.44119922020575	0.437845008146253	12.4274724508933	6.03597015878233	371.284387371508	55.2920191119677
"4374"	"618"	2012	18.92152	59.47882	0.196200836049525	0.193904538512385	17.2007999066834	16.6666666666667	0.208640781614891	0.213291663023946	6	6	0.0853575742881893	0.718081358540258	0.848921790294387	2.18007157831041	5	6	1.0718143554886	0.549931881959851	0.598190981488365	0.182423050826689	0.182423050826689	17.2007999066834	0.236546070069218	"Marenzelleria"	5	40.5	5.84348203063224	0.216898436661199	7.74719159445573	5.84574128421159	420.735061535712	47.582404645454
"4375"	"618"	2013	18.92152	59.47882	0.215532010442869	0.21178314883547	7.50193575521119	14.2857142857143	0.248484226526868	0.25161394313579	7	7	0.0225172105142462	0.756509564881052	NA	2.37531190893021	6	7	1.15555215094841	0.573575481418424	0.593836334894187	0.189289979191072	0.189289979191072	7.50193575521119	0.270392242789324	"Marenzelleria"	5	40.5	5.5733328091086	0.22829519874038	8.68461384661425	6.40004525067119	421.583058230842	52.1428253358905
"4376"	"618"	2014	18.92152	59.47882	0.193939254281537	0.193318476535444	7.22632031199172	14.2857142857143	0.204596404767597	0.210533940834731	7	7	0.0347453910865944	0.79415002527837	NA	2.41123634965537	6	7	1.02666454063864	0.463995156010246	0.527601205603998	0.189593810058885	0.189593810058885	7.22632031199172	0.246159157237536	"Marenzelleria"	6	40.5	5.4711502707276	0.278556231703286	12.3910304416076	5.71717298793417	355.101370901248	40.8761148923896
"4377"	"618"	2015	18.92152	59.47882	0.162575138651147	0.168412113030846	0.843172607391347	25	0.15153210120645	0.170224182986349	4	4	0.224585456013912	0.557260022999071	0.852968455309478	1.69631832468887	3	4	0.40191513238307	0.185972390178997	0.289920484173643	0.185923036169942	0.185923036169942	0.843172607391347	0.226300428326044	"Marenzelleria"	5	40.5	5.48505508980684	0.236128512045975	7.97113268998251	5.3117230910342	382.859951172348	40.17548377735
